subjid activity parameter mean
13 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-Y -0.25916324834042553
13 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-Z -0.36708948559574467
13 WALKING_DOWNSTAIRS tBodyGyroJerkMag-mean() -0.32355243927659577
13 WALKING_DOWNSTAIRS tBodyGyroJerkMag-std() -0.27649151037234043
13 WALKING_DOWNSTAIRS tBodyGyroMag-mean() -0.1021144805319149
13 WALKING_DOWNSTAIRS tBodyGyroMag-std() -0.2367626314680851
13 WALKING_DOWNSTAIRS tGravityAcc-mean()-X 0.941875619787234
13 WALKING_DOWNSTAIRS tGravityAcc-mean()-Y -0.21155511255319148
13 WALKING_DOWNSTAIRS tGravityAcc-mean()-Z -0.0950820341687234
13 WALKING_DOWNSTAIRS tGravityAcc-std()-X -0.9526430840425532
13 WALKING_DOWNSTAIRS tGravityAcc-std()-Y -0.9285443710638298
13 WALKING_DOWNSTAIRS tGravityAcc-std()-Z -0.8939629840425531
13 WALKING_DOWNSTAIRS tGravityAccMag-mean() -0.02946342995531915
13 WALKING_DOWNSTAIRS tGravityAccMag-std() -0.015609819882978724
13 WALKING_UPSTAIRS fBodyAcc-mean()-X -0.38246073636363637
13 WALKING_UPSTAIRS fBodyAcc-mean()-Y -0.06365647658181818
13 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.40478523994545457
13 WALKING_UPSTAIRS fBodyAcc-std()-X -0.26608129236363637
13 WALKING_UPSTAIRS fBodyAcc-std()-Y 0.11465670963636364
13 WALKING_UPSTAIRS fBodyAcc-std()-Z -0.18484222797218183
13 WALKING_UPSTAIRS fBodyAccJerk-mean()-X -0.5062121356363636
13 WALKING_UPSTAIRS fBodyAccJerk-mean()-Y -0.36899617907272725
13 WALKING_UPSTAIRS fBodyAccJerk-mean()-Z -0.6314964343636363
13 WALKING_UPSTAIRS fBodyAccJerk-std()-X -0.5143377594545454
13 WALKING_UPSTAIRS fBodyAccJerk-std()-Y -0.3194004109818182
13 WALKING_UPSTAIRS fBodyAccJerk-std()-Z -0.6892357789090909
13 WALKING_UPSTAIRS fBodyAccMag-mean() -0.3675228009090909
13 WALKING_UPSTAIRS fBodyAccMag-std() -0.40906551636363636
13 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.42510000654545455
13 WALKING_UPSTAIRS fBodyBodyAccJerkMag-std() -0.4910908090909091
13 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-mean() -0.6560885443636364
13 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-std() -0.7122614996363636
13 WALKING_UPSTAIRS fBodyBodyGyroMag-mean() -0.4854773089090909
13 WALKING_UPSTAIRS fBodyBodyGyroMag-std() -0.4707708003636364
13 WALKING_UPSTAIRS fBodyGyro-mean()-X -0.4821130076363636
13 WALKING_UPSTAIRS fBodyGyro-mean()-Y -0.49217610472727275
13 WALKING_UPSTAIRS fBodyGyro-mean()-Z -0.25533894592727274
13 WALKING_UPSTAIRS fBodyGyro-std()-X -0.5629110025454546
13 WALKING_UPSTAIRS fBodyGyro-std()-Y -0.36428325872727274
13 WALKING_UPSTAIRS fBodyGyro-std()-Z -0.27252501181818184
13 WALKING_UPSTAIRS tBodyAcc-mean()-X 0.2582039395818182
13 WALKING_UPSTAIRS tBodyAcc-mean()-Y -0.02773922539109091
13 WALKING_UPSTAIRS tBodyAcc-mean()-Z -0.12576726589090909
13 WALKING_UPSTAIRS tBodyAcc-std()-X -0.29628459745454544
13 WALKING_UPSTAIRS tBodyAcc-std()-Y 0.10447077380181818
13 WALKING_UPSTAIRS tBodyAcc-std()-Z -0.21721056808545455
13 WALKING_UPSTAIRS tBodyAccJerk-mean()-X 0.06924420675454546
13 WALKING_UPSTAIRS tBodyAccJerk-mean()-Y -0.001280097583636361
13 WALKING_UPSTAIRS tBodyAccJerk-mean()-Z -0.025412629929090907
13 WALKING_UPSTAIRS tBodyAccJerk-std()-X -0.48732553981818183
13 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.3233339322181818
13 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.6609212636363636
13 WALKING_UPSTAIRS tBodyAccJerkMag-mean() -0.456190454
13 WALKING_UPSTAIRS tBodyAccJerkMag-std() -0.4512259310909091
13 WALKING_UPSTAIRS tBodyAccMag-mean() -0.10115350174
13 WALKING_UPSTAIRS tBodyAccMag-std() -0.32633962218181817
13 WALKING_UPSTAIRS tBodyGyro-mean()-X -0.13829376226
13 WALKING_UPSTAIRS tBodyGyro-mean()-Y 0.00381966911090909
13 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.11667956325636364
13 WALKING_UPSTAIRS tBodyGyro-std()-X -0.5410666870909091
13 WALKING_UPSTAIRS tBodyGyro-std()-Y -0.40357216963636366
13 WALKING_UPSTAIRS tBodyGyro-std()-Z -0.21180511174545455
13 WALKING_UPSTAIRS tBodyGyroJerk-mean()-X -0.06648171763454545
13 WALKING_UPSTAIRS tBodyGyroJerk-mean()-Y -0.04530519540363637
13 WALKING_UPSTAIRS tBodyGyroJerk-mean()-Z -0.06616539163272726
13 WALKING_UPSTAIRS tBodyGyroJerk-std()-X -0.631037584
13 WALKING_UPSTAIRS tBodyGyroJerk-std()-Y -0.6788059158181818
13 WALKING_UPSTAIRS tBodyGyroJerk-std()-Z -0.5508803469090909
13 WALKING_UPSTAIRS tBodyGyroJerkMag-mean() -0.6319649021818182
13 WALKING_UPSTAIRS tBodyGyroJerkMag-std() -0.6692163830909091
13 WALKING_UPSTAIRS tBodyGyroMag-mean() -0.23718295811636364
13 WALKING_UPSTAIRS tBodyGyroMag-std() -0.41565860618181816
13 WALKING_UPSTAIRS tGravityAcc-mean()-X 0.8476343134545454
13 WALKING_UPSTAIRS tGravityAcc-mean()-Y -0.3574045016363636
13 WALKING_UPSTAIRS tGravityAcc-mean()-Z -0.20750717058472726
13 WALKING_UPSTAIRS tGravityAcc-std()-X -0.9464415023636363
13 WALKING_UPSTAIRS tGravityAcc-std()-Y -0.9220549687272728
13 WALKING_UPSTAIRS tGravityAcc-std()-Z -0.9102710961818182
13 WALKING_UPSTAIRS tGravityAccMag-mean() -0.10115350174
13 WALKING_UPSTAIRS tGravityAccMag-std() -0.32633962218181817
14 LAYING fBodyAcc-mean()-X -0.9339361782352941
14 LAYING fBodyAcc-mean()-Y -0.9303669060784314
14 LAYING fBodyAcc-mean()-Z -0.9278823070588236
14 LAYING fBodyAcc-std()-X -0.9119726551568628
14 LAYING fBodyAcc-std()-Y -0.9052210491568627
14 LAYING fBodyAcc-std()-Z -0.8940557109803922
14 LAYING fBodyAccJerk-mean()-X -0.9720107092156862
14 LAYING fBodyAccJerk-mean()-Y -0.9693421243137255
14 LAYING fBodyAccJerk-mean()-Z -0.9685931956862746
14 LAYING fBodyAccJerk-std()-X -0.9734913880392156
14 LAYING fBodyAccJerk-std()-Y -0.969113291372549
14 LAYING fBodyAccJerk-std()-Z -0.97491443
14 LAYING fBodyAccMag-mean() -0.8994636688431372
14 LAYING fBodyAccMag-std() -0.8596060470588235
14 LAYING fBodyBodyAccJerkMag-mean() -0.9679885962745098
14 LAYING fBodyBodyAccJerkMag-std() -0.9636074339215687
14 LAYING fBodyBodyGyroJerkMag-mean() -0.9664553431372549
14 LAYING fBodyBodyGyroJerkMag-std() -0.9636660180392157
14 LAYING fBodyBodyGyroMag-mean() -0.9301517311764705
14 LAYING fBodyBodyGyroMag-std() -0.9177601049019608
14 LAYING fBodyGyro-mean()-X -0.9499590405882353
14 LAYING fBodyGyro-mean()-Y -0.9380878982352941
14 LAYING fBodyGyro-mean()-Z -0.9491071629411765
14 LAYING fBodyGyro-std()-X -0.959740488627451
14 LAYING fBodyGyro-std()-Y -0.9299554070588235
14 LAYING fBodyGyro-std()-Z -0.9577904798039216
14 LAYING tBodyAcc-mean()-X 0.23327543980392157
14 LAYING tBodyAcc-mean()-Y -0.011342465249019608
14 LAYING tBodyAcc-mean()-Z -0.08683333155098039
14 LAYING tBodyAcc-std()-X -0.9175018873333334
14 LAYING tBodyAcc-std()-Y -0.9096970409803922
14 LAYING tBodyAcc-std()-Z -0.9003319216862745
14 LAYING tBodyAccJerk-mean()-X 0.09814038484509804
14 LAYING tBodyAccJerk-mean()-Y -0.00831507059607843
14 LAYING tBodyAccJerk-mean()-Z -0.0323601505045098
14 LAYING tBodyAccJerk-std()-X -0.9714735570588235
14 LAYING tBodyAccJerk-std()-Y -0.9681276174509804
14 LAYING tBodyAccJerk-std()-Z -0.9724318554901961
14 LAYING tBodyAccJerkMag-mean() -0.9725763929411765
14 LAYING tBodyAccJerkMag-std() -0.9664509090196078
14 LAYING tBodyAccMag-mean() -0.9059782501960785
14 LAYING tBodyAccMag-std() -0.8565931192156863
14 LAYING tBodyGyro-mean()-X 0.0050522118160784306
14 LAYING tBodyGyro-mean()-Y -0.15342380774509803
14 LAYING tBodyGyro-mean()-Z 0.14912405823529412
14 LAYING tBodyGyro-std()-X -0.9572210150980393
14 LAYING tBodyGyro-std()-Y -0.9324997805882352
14 LAYING tBodyGyro-std()-Z -0.9522969652941177
14 LAYING tBodyGyroJerk-mean()-X -0.10544663701960784
14 LAYING tBodyGyroJerk-mean()-Y -0.03726773981939216
14 LAYING tBodyGyroJerk-mean()-Z -0.05661718680392157
14 LAYING tBodyGyroJerk-std()-X -0.9702749627450981
14 LAYING tBodyGyroJerk-std()-Y -0.9680428935294118
14 LAYING tBodyGyroJerk-std()-Z -0.9797113729411765
14 LAYING tBodyGyroJerkMag-mean() -0.9756211831372549
14 LAYING tBodyGyroJerkMag-std() -0.9640099219607843
14 LAYING tBodyGyroMag-mean() -0.9046654184313726
14 LAYING tBodyGyroMag-std() -0.9134331858823529
14 LAYING tGravityAcc-mean()-X -0.14548363162745098
14 LAYING tGravityAcc-mean()-Y 0.4853969274509804
14 LAYING tGravityAcc-mean()-Z 0.83656291
14 LAYING tGravityAcc-std()-X -0.8621369372549019
14 LAYING tGravityAcc-std()-Y -0.9487748637254902
14 LAYING tGravityAcc-std()-Z -0.9013038562745098
14 LAYING tGravityAccMag-mean() -0.9059782501960785
14 LAYING tGravityAccMag-std() -0.8565931192156863
14 SITTING fBodyAcc-mean()-X -0.9764566092592593
14 SITTING fBodyAcc-mean()-Y -0.9326447661111111
14 SITTING fBodyAcc-mean()-Z -0.9441260788888889
14 SITTING fBodyAcc-std()-X -0.9763030568518518
14 SITTING fBodyAcc-std()-Y -0.9115912082037037
14 SITTING fBodyAcc-std()-Z -0.9176781552962963
14 SITTING fBodyAccJerk-mean()-X -0.9815666494444445
14 SITTING fBodyAccJerk-mean()-Y -0.9689517698148148
14 SITTING fBodyAccJerk-mean()-Z -0.9727519696296296
14 SITTING fBodyAccJerk-std()-X -0.9819208311111112
14 SITTING fBodyAccJerk-std()-Y -0.9689436742592593
14 SITTING fBodyAccJerk-std()-Z -0.9781800209259259
14 SITTING fBodyAccMag-mean() -0.9405898533333333
14 SITTING fBodyAccMag-std() -0.9291939372222222
14 SITTING fBodyBodyAccJerkMag-mean() -0.972985342962963
14 SITTING fBodyBodyAccJerkMag-std() -0.9729594094444445
14 SITTING fBodyBodyGyroJerkMag-mean() -0.9873242392592593
14 SITTING fBodyBodyGyroJerkMag-std() -0.9870651777777778
14 SITTING fBodyBodyGyroMag-mean() -0.9633205405555556
14 SITTING fBodyBodyGyroMag-std() -0.9465179637037037
14 SITTING fBodyGyro-mean()-X -0.9785771175925926
14 SITTING fBodyGyro-mean()-Y -0.9698067298148149
14 SITTING fBodyGyro-mean()-Z -0.9570208588888889
14 SITTING fBodyGyro-std()-X -0.9815730872222223
14 SITTING fBodyGyro-std()-Y -0.9582274031481481
14 SITTING fBodyGyro-std()-Z -0.956028807962963
14 SITTING tBodyAcc-mean()-X 0.27999057703703706
14 SITTING tBodyAcc-mean()-Y -0.008705654638888888
14 SITTING tBodyAcc-mean()-Z -0.10040149042592593
14 SITTING tBodyAcc-std()-X -0.9763022481481481
14 SITTING tBodyAcc-std()-Y -0.9149357039074074
14 SITTING tBodyAcc-std()-Z -0.9227748357407407
14 SITTING tBodyAccJerk-mean()-X 0.07418788440740741
14 SITTING tBodyAccJerk-mean()-Y -0.004361859858481482
14 SITTING tBodyAccJerk-mean()-Z -0.01057445130962963
14 SITTING tBodyAccJerk-std()-X -0.9808906551851851
14 SITTING tBodyAccJerk-std()-Y -0.9678283562962963
14 SITTING tBodyAccJerk-std()-Z -0.9761333835185185
14 SITTING tBodyAccJerkMag-mean() -0.9765210061111111
14 SITTING tBodyAccJerkMag-std() -0.9733433888888889
14 SITTING tBodyAccMag-mean() -0.9441979437037037
14 SITTING tBodyAccMag-std() -0.9254958296296296
14 SITTING tBodyGyro-mean()-X -0.04404033268518519
14 SITTING tBodyGyro-mean()-Y -0.07134782809259259
14 SITTING tBodyGyro-mean()-Z 0.0928523607037037
14 SITTING tBodyGyro-std()-X -0.9808299814814815
14 SITTING tBodyGyro-std()-Y -0.9620481916666667
14 SITTING tBodyGyro-std()-Z -0.9529043835185185
14 SITTING tBodyGyroJerk-mean()-X -0.0921614578888889
14 SITTING tBodyGyroJerk-mean()-Y -0.043457729505555556
14 SITTING tBodyGyroJerk-mean()-Z -0.052012160814814815
14 SITTING tBodyGyroJerk-std()-X -0.9902842401851852
14 SITTING tBodyGyroJerk-std()-Y -0.9869113238888889
14 SITTING tBodyGyroJerk-std()-Z -0.9828191388888889
14 SITTING tBodyGyroJerkMag-mean() -0.9883176066666667
14 SITTING tBodyGyroJerkMag-std() -0.9869639898148148
14 SITTING tBodyGyroMag-mean() -0.9427563692592593
14 SITTING tBodyGyroMag-std() -0.9470811583333333
14 SITTING tGravityAcc-mean()-X 0.9390387598148148
14 SITTING tGravityAcc-mean()-Y -0.03645339622777778
14 SITTING tGravityAcc-mean()-Z -0.09459705348148148
14 SITTING tGravityAcc-std()-X -0.9762803994444444
14 SITTING tGravityAcc-std()-Y -0.9503226636296296
14 SITTING tGravityAcc-std()-Z -0.9384157381481482
14 SITTING tGravityAccMag-mean() -0.9441979437037037
14 SITTING tGravityAccMag-std() -0.9254958296296296
14 STANDING fBodyAcc-mean()-X -0.9726995625
14 STANDING fBodyAcc-mean()-Y -0.9421782483333333
14 STANDING fBodyAcc-mean()-Z -0.9424220265
14 STANDING fBodyAcc-std()-X -0.9736055536666667
14 STANDING fBodyAcc-std()-Y -0.926055903
14 STANDING fBodyAcc-std()-Z -0.9177818586666666
14 STANDING fBodyAccJerk-mean()-X -0.97818164
14 STANDING fBodyAccJerk-mean()-Y -0.9672499048333333
14 STANDING fBodyAccJerk-mean()-Z -0.9667184343333334
14 STANDING fBodyAccJerk-std()-X -0.9803966016666666
14 STANDING fBodyAccJerk-std()-Y -0.9678301821666666
14 STANDING fBodyAccJerk-std()-Z -0.9735943051666667
14 STANDING fBodyAccMag-mean() -0.9497150598333334
14 STANDING fBodyAccMag-std() -0.9397998698333333
14 STANDING fBodyBodyAccJerkMag-mean() -0.9702141258333333
14 STANDING fBodyBodyAccJerkMag-std() -0.9696775156666667
14 STANDING fBodyBodyGyroJerkMag-mean() -0.9691756368333333
14 STANDING fBodyBodyGyroJerkMag-std() -0.9660192591666666
14 STANDING fBodyBodyGyroMag-mean() -0.9444055638333333
14 STANDING fBodyBodyGyroMag-std() -0.9348155608333333
14 STANDING fBodyGyro-mean()-X -0.957111767
14 STANDING fBodyGyro-mean()-Y -0.9508361945
14 STANDING fBodyGyro-mean()-Z -0.9509998778333333
14 STANDING fBodyGyro-std()-X -0.9627410328333333
14 STANDING fBodyGyro-std()-Y -0.944306864
14 STANDING fBodyGyro-std()-Z -0.9501627051666667
14 STANDING tBodyAcc-mean()-X 0.2805456138333333
14 STANDING tBodyAcc-mean()-Y -0.01520781344
14 STANDING tBodyAcc-mean()-Z -0.10381770179066667
14 STANDING tBodyAcc-std()-X -0.973268905
14 STANDING tBodyAcc-std()-Y -0.9285257253333333
14 STANDING tBodyAcc-std()-Z -0.9222763115
14 STANDING tBodyAccJerk-mean()-X 0.0737933748485
14 STANDING tBodyAccJerk-mean()-Y 0.005795661829833333
14 STANDING tBodyAccJerk-mean()-Z -0.00720777760485
14 STANDING tBodyAccJerk-std()-X -0.978248526
14 STANDING tBodyAccJerk-std()-Y -0.9663624258333333
14 STANDING tBodyAccJerk-std()-Z -0.970766734
14 STANDING tBodyAccJerkMag-mean() -0.9729657881666667
14 STANDING tBodyAccJerkMag-std() -0.9704371828333334
14 STANDING tBodyAccMag-mean() -0.9434568473333333
14 STANDING tBodyAccMag-std() -0.9367355771666667
14 STANDING tBodyGyro-mean()-X -0.022088652689166665
14 STANDING tBodyGyro-mean()-Y -0.05581088271
14 STANDING tBodyGyro-mean()-Z 0.07904758875
14 STANDING tBodyGyro-std()-X -0.9610917615
14 STANDING tBodyGyro-std()-Y -0.9462806205000001
14 STANDING tBodyGyro-std()-Z -0.9465891346666666
14 STANDING tBodyGyroJerk-mean()-X -0.10071845886666667
14 STANDING tBodyGyroJerk-mean()-Y -0.04500967927
14 STANDING tBodyGyroJerk-mean()-Z -0.0509036177765
14 STANDING tBodyGyroJerk-std()-X -0.9699488751666667
14 STANDING tBodyGyroJerk-std()-Y -0.9706929555
14 STANDING tBodyGyroJerk-std()-Z -0.9746878658333333
14 STANDING tBodyGyroJerkMag-mean() -0.974873328
14 STANDING tBodyGyroJerkMag-std() -0.966834217
14 STANDING tBodyGyroMag-mean() -0.9435300168333334
14 STANDING tBodyGyroMag-std() -0.9314262038333333
14 STANDING tGravityAcc-mean()-X 0.875319569
14 STANDING tGravityAcc-mean()-Y -0.22669223116666667
14 STANDING tGravityAcc-mean()-Z -0.3381748886666667
14 STANDING tGravityAcc-std()-X -0.9720053663333333
14 STANDING tGravityAcc-std()-Y -0.9657810483333333
14 STANDING tGravityAcc-std()-Z -0.940757718
14 STANDING tGravityAccMag-mean() -0.9434568473333333
14 STANDING tGravityAccMag-std() -0.9367355771666667
14 WALKING fBodyAcc-mean()-X -0.4214981725423729
14 WALKING fBodyAcc-mean()-Y -0.17460184484745764
14 WALKING fBodyAcc-mean()-Z -0.17736643404237287
14 WALKING fBodyAcc-std()-X -0.39585998576271186
14 WALKING fBodyAcc-std()-Y -0.05427099721864407
14 WALKING fBodyAcc-std()-Z 0.08548921369338983
14 WALKING fBodyAccJerk-mean()-X -0.472360616779661
14 WALKING fBodyAccJerk-mean()-Y -0.3767666005084746
14 WALKING fBodyAccJerk-mean()-Z -0.4158991791525424
14 WALKING fBodyAccJerk-std()-X -0.48479770983050846
14 WALKING fBodyAccJerk-std()-Y -0.3535268942372881
14 WALKING fBodyAccJerk-std()-Z -0.5288895350847458
14 WALKING fBodyAccMag-mean() -0.37351677101694913
14 WALKING fBodyAccMag-std() -0.4574900094915254
14 WALKING fBodyBodyAccJerkMag-mean() -0.4315914533898305
14 WALKING fBodyBodyAccJerkMag-std() -0.45342600898305085
14 WALKING fBodyBodyGyroJerkMag-mean() -0.5910369361016949
14 WALKING fBodyBodyGyroJerkMag-std() -0.6556776622033899
14 WALKING fBodyBodyGyroMag-mean() -0.3113864496610169
14 WALKING fBodyBodyGyroMag-std() -0.26550455152542374
14 WALKING fBodyGyro-mean()-X -0.5085958518644068
14 WALKING fBodyGyro-mean()-Y -0.21589494952542373
14 WALKING fBodyGyro-mean()-Z -0.21292575915254236
14 WALKING fBodyGyro-std()-X -0.6300820759322033
14 WALKING fBodyGyro-std()-Y 0.08329505512220339
14 WALKING fBodyGyro-std()-Z -0.18023294901694917
14 WALKING tBodyAcc-mean()-X 0.2719595986440678
14 WALKING tBodyAcc-mean()-Y -0.021778538096610168
14 WALKING tBodyAcc-mean()-Z -0.10675636913559322
14 WALKING tBodyAcc-std()-X -0.40263909813559323
14 WALKING tBodyAcc-std()-Y -0.053612668665084746
14 WALKING tBodyAcc-std()-Z 0.05188410400220339
14 WALKING tBodyAccJerk-mean()-X 0.07208779134525424
14 WALKING tBodyAccJerk-mean()-Y 0.024116023559322033
14 WALKING tBodyAccJerk-mean()-Z 0.019972303694915254
14 WALKING tBodyAccJerk-std()-X -0.45449701966101697
14 WALKING tBodyAccJerk-std()-Y -0.3443395691525424
14 WALKING tBodyAccJerk-std()-Z -0.47279108864406777
14 WALKING tBodyAccJerkMag-mean() -0.37729315508474576
14 WALKING tBodyAccJerkMag-std() -0.43974691847457625
14 WALKING tBodyAccMag-mean() -0.14440467177966101
14 WALKING tBodyAccMag-std() -0.3638056277966102
14 WALKING tBodyGyro-mean()-X -0.003476550622711864
14 WALKING tBodyGyro-mean()-Y -0.08296828479661017
14 WALKING tBodyGyro-mean()-Z 0.05132227176271186
14 WALKING tBodyGyro-std()-X -0.6003882222033898
14 WALKING tBodyGyro-std()-Y -0.014839260427966102
14 WALKING tBodyGyro-std()-Z -0.12609080020338984
14 WALKING tBodyGyroJerk-mean()-X -0.11065605480215254
14 WALKING tBodyGyroJerk-mean()-Y -0.043896952908474576
14 WALKING tBodyGyroJerk-mean()-Z -0.03888259195084746
14 WALKING tBodyGyroJerk-std()-X -0.5717599115254237
14 WALKING tBodyGyroJerk-std()-Y -0.5367377016949153
14 WALKING tBodyGyroJerk-std()-Z -0.4971876879661017
14 WALKING tBodyGyroJerkMag-mean() -0.519895046779661
14 WALKING tBodyGyroJerkMag-std() -0.6061033138983051
14 WALKING tBodyGyroMag-mean() -0.1372087418644068
14 WALKING tBodyGyroMag-std() -0.20140193054237288
14 WALKING tGravityAcc-mean()-X 0.8029739615254238
14 WALKING tGravityAcc-mean()-Y -0.27031482288135594
14 WALKING tGravityAcc-mean()-Z -0.42249526847457625
14 WALKING tGravityAcc-std()-X -0.9748168842372882
14 WALKING tGravityAcc-std()-Y -0.9544559357627118
14 WALKING tGravityAcc-std()-Z -0.9475169698305085
14 WALKING tGravityAccMag-mean() -0.14440467177966101
14 WALKING tGravityAccMag-std() -0.3638056277966102
14 WALKING_DOWNSTAIRS fBodyAcc-mean()-X 0.02125415539777778
14 WALKING_DOWNSTAIRS fBodyAcc-mean()-Y 0.3714824704
14 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z 0.2807359522066667
14 WALKING_DOWNSTAIRS fBodyAcc-std()-X 0.014082609232222222
14 WALKING_DOWNSTAIRS fBodyAcc-std()-Y 0.29363389996
14 WALKING_DOWNSTAIRS fBodyAcc-std()-Z 0.4275638323711111
14 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-X -0.03378204586444444
14 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-Y 0.16477505613333332
14 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-Z -0.024878980588888887
14 WALKING_DOWNSTAIRS fBodyAccJerk-std()-X -0.030239636575555555
14 WALKING_DOWNSTAIRS fBodyAccJerk-std()-Y 0.1387379700222222
14 WALKING_DOWNSTAIRS fBodyAccJerk-std()-Z -0.24485712820222222
14 WALKING_DOWNSTAIRS fBodyAccMag-mean() 0.4719051551333333
14 WALKING_DOWNSTAIRS fBodyAccMag-std() 0.1786845808688889
14 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.18622347806555556
14 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-std() 0.1942634241111111
14 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-mean() -0.25474713227466667
14 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-std() -0.35684942548888887
14 WALKING_DOWNSTAIRS fBodyBodyGyroMag-mean() -0.07875684067777777
14 WALKING_DOWNSTAIRS fBodyBodyGyroMag-std() -0.22392743058044445
14 WALKING_DOWNSTAIRS fBodyGyro-mean()-X -0.2953155416666667
14 WALKING_DOWNSTAIRS fBodyGyro-mean()-Y 0.013208234733333333
14 WALKING_DOWNSTAIRS fBodyGyro-mean()-Z 0.49241437982222225
14 WALKING_DOWNSTAIRS fBodyGyro-std()-X -0.3788828727333333
14 WALKING_DOWNSTAIRS fBodyGyro-std()-Y 0.07413911549377777
14 WALKING_DOWNSTAIRS fBodyGyro-std()-Z 0.1827946963288889
14 WALKING_DOWNSTAIRS tBodyAcc-mean()-X 0.29342211555555553
14 WALKING_DOWNSTAIRS tBodyAcc-mean()-Y -0.02001414136577778
14 WALKING_DOWNSTAIRS tBodyAcc-mean()-Z -0.09283301655333333
14 WALKING_DOWNSTAIRS tBodyAcc-std()-X 0.017831340226666666
14 WALKING_DOWNSTAIRS tBodyAcc-std()-Y 0.37887049175555554
14 WALKING_DOWNSTAIRS tBodyAcc-std()-Z 0.4515760751111111
14 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-X 0.042863162671111114
14 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-Y 0.029133942102222223
14 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-Z 0.010495260118888891
14 WALKING_DOWNSTAIRS tBodyAccJerk-std()-X 0.012959754923111112
14 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y 0.19279176646888888
14 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.13363406062177777
14 WALKING_DOWNSTAIRS tBodyAccJerkMag-mean() 0.03536013754666667
14 WALKING_DOWNSTAIRS tBodyAccJerkMag-std() 0.19470883891355556
14 WALKING_DOWNSTAIRS tBodyAccMag-mean() 0.18553770686666668
14 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.4284059226222222
14 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.01470796533333333
14 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.09452884090666666
14 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.03533445375555556
14 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.35455163837777776
14 WALKING_DOWNSTAIRS tBodyGyro-std()-Y 0.05699022226222222
14 WALKING_DOWNSTAIRS tBodyGyro-std()-Z 0.3561985971777778
14 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-X -0.10862037771333334
14 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-Y -0.07405898108444445
14 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-Z -0.06159787954222222
14 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-X -0.5370020975555555
14 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-Y -0.2843180204888889
14 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-Z 0.09138575500444444
14 WALKING_DOWNSTAIRS tBodyGyroJerkMag-mean() -0.2751208834888889
14 WALKING_DOWNSTAIRS tBodyGyroJerkMag-std() -0.2747440035777778
14 WALKING_DOWNSTAIRS tBodyGyroMag-mean() 0.16634001184244443
14 WALKING_DOWNSTAIRS tBodyGyroMag-std() -0.06651445706666667
14 WALKING_DOWNSTAIRS tGravityAcc-mean()-X 0.81629643
14 WALKING_DOWNSTAIRS tGravityAcc-mean()-Y -0.2642546746666667
14 WALKING_DOWNSTAIRS tGravityAcc-mean()-Z -0.3925558822222222
